종목코드,년도,분기,배당금지급,유동자산,유동부채,영업이익(손실),수익(매출액),당기순이익(손실),자본총계,자산총계,부채총계,ATR,MARKETCAP,TSF_SLOPE
002840,2020.0,2.0,1017600000.0,121734000000.0,39255710811.0,13026526664.0,73390721054.0,23354434854.0,240950000000.0,303246000000.0,62296391245.0,0.017,342474631538.591,0.276
002870,2020.0,2.0,1662147000.0,73732410672.0,85459777689.0,-2240119136.0,6850146195.0,-5491390917.0,61736303493.0,149278000000.0,87541701191.0,0.044,43348845572.1458,0.101
002920,2020.0,2.0,6209500000.0,198266000000.0,39983352018.0,-3710568445.0,46993382578.0,2179720371.0,300562000000.0,388985000000.0,88422960064.0,0.034,62274022701.1765,0.058
003010,2020.0,2.0,675528900.0,125936000000.0,113837000000.0,2247811112.0,58159227513.0,-1998984300.0,91280524321.0,211825000000.0,120544000000.0,0.069,63245845201.5751,0.492
003080,2020.0,2.0,2678405325.0,90623075991.0,13840475292.0,-844443458.0,10634118911.0,3527292761.0,146095000000.0,168617000000.0,22522663261.0,0.028,91991944550.6829,0.259
003200,2020.0,2.0,3544385330.0,381336000000.0,157852000000.0,1749948317.0,103943000000.0,4094357532.0,723214000000.0,970404000000.0,247191000000.0,0.042,140378421533.687,0.221
003610,2020.0,2.0,1563872320.0,135681000000.0,37504867596.0,38176924.0,32239467552.0,2128894757.0,189439000000.0,234295000000.0,44855734919.0,0.043,70241414353.8104,-0.009
003650,2020.0,2.0,3063464000.0,202527000000.0,19364601121.0,5583411927.0,59177669463.0,10252875350.0,265004000000.0,290849000000.0,25844816501.0,0.021,99335286517.652,0.073
003670,2020.0,2.0,24715148000.0,958945000000.0,163470000000.0,4075320659.0,340181000000.0,7078931456.0,989460000000.0,2122690000000.0,1133230000000.0,0.044,5460288913782.37,0.764
003780,2020.0,2.0,1950000000.0,24445285835.0,8972604671.0,2120060067.0,13650250388.0,3153946123.0,42337818115.0,54485713865.0,12147895750.0,0.045,42120015980.6303,0.12
003960,2020.0,2.0,1103099151.0,482922000000.0,491062000000.0,9789541539.0,411753000000.0,12295227796.0,430254000000.0,1130400000000.0,700146000000.0,0.047,126927881494.615,0.118
004080,2020.0,2.0,572813300.0,58070205433.0,45991387624.0,584893774.0,28418842221.0,6268486553.0,93629038379.0,154035000000.0,60405511902.0,0.021,87114960226.8962,-0.032
004100,2020.0,2.0,215119300.0,154888000000.0,232024000000.0,-1804458555.0,70893818585.0,234606568.0,69274414459.0,365355000000.0,296081000000.0,0.055,39819493318.0377,0.162
004150,2020.0,2.0,276317000.0,213995000000.0,159436000000.0,3690916000.0,121114000000.0,13102236000.0,487533000000.0,694485000000.0,206953000000.0,0.032,126025728000.0,0.008
004590,2020.0,2.0,1425000000.0,47732457516.0,21471188647.0,2219075981.0,18406761775.0,3241275806.0,105700000000.0,146328000000.0,40627788455.0,0.069,64350053130.3824,0.256
004890,2020.0,2.0,1624553250.0,266825000000.0,28185491579.0,1344603814.0,72884891329.0,3823684982.0,356313000000.0,399373000000.0,43060029582.0,0.023,139692278099.565,0.264
005360,2020.0,2.0,1329411490.0,78184031096.0,81260947936.0,-582232316.0,28739868405.0,-2384881213.0,71904542877.0,178162000000.0,106258000000.0,0.089,101856494004.907,1.257
005720,2020.0,2.0,15319028810.0,1251120000000.0,832109000000.0,-19519451227.0,373500000000.0,-8437362023.0,2020770000000.0,4134810000000.0,2114040000000.0,0.037,208018187321.178,-0.018
005860,2020.0,2.0,985092125.0,97568661956.0,98838793389.0,1104215787.0,84325047504.0,-1438710621.0,59636087142.0,166325000000.0,106689000000.0,0.057,69941594401.3296,0.146
005960,2020.0,2.0,15442991500.0,578142000000.0,345284000000.0,13231063078.0,302273000000.0,10091965077.0,410779000000.0,910829000000.0,500050000000.0,0.04,207708192768.0,0.403
006650,2020.0,2.0,15440250000.0,500446000000.0,90002176377.0,72383437202.0,439488000000.0,54067867124.0,1787000000000.0,2038470000000.0,251472000000.0,0.06,734499920579.491,0.161
006880,2020.0,2.0,946308640.0,43302898860.0,47219353465.0,2062483009.0,65636600419.0,-1092128578.0,90692753316.0,178547000000.0,87853747865.0,0.058,46073317171.2,0.175
006920,2020.0,2.0,160515000.0,24033567375.0,14772054539.0,1288249904.0,21249733172.0,1015235651.0,28983749066.0,53823203316.0,24839454250.0,0.054,42697209037.3101,0.249
007070,2020.0,2.0,62378350741.0,1007970000000.0,1903930000000.0,59161869476.0,2210720000000.0,33625952765.0,2572500000000.0,7210400000000.0,4637900000000.0,0.038,3816970720753.37,0.307
007160,2020.0,2.0,741750000.0,345124000000.0,366893000000.0,11116045279.0,149525000000.0,6981926381.0,489479000000.0,1149550000000.0,660070000000.0,0.044,129500091184.031,0.017
007210,2020.0,2.0,188719320.0,207327000000.0,141484000000.0,3638143670.0,110963000000.0,2152912326.0,292085000000.0,467609000000.0,175525000000.0,0.062,114495199740.897,0.421
007540,2020.0,2.0,896154410.0,155906000000.0,54547646207.0,15311392398.0,78925038784.0,21555467995.0,276625000000.0,357039000000.0,80414283194.0,0.08,171110068045.913,1.174
007590,2020.0,2.0,2923417660.0,158574000000.0,44140257248.0,3904431038.0,34043016696.0,12543381193.0,146768000000.0,219650000000.0,72881502136.0,0.03,85109865650.7936,0.098
007610,2020.0,2.0,446725475.0,82654620378.0,46891522177.0,3058981040.0,28342309043.0,1233694336.0,83558724572.0,172805000000.0,89246488857.0,0.046,43740011275.9919,0.007
007660,2020.0,2.0,2385994260.0,268282000000.0,330529000000.0,3351360162.0,124852000000.0,-3554466299.0,71174609591.0,449162000000.0,377987000000.0,0.05,196361458419.141,0.238
007700,2020.0,2.0,15337382000.0,345131000000.0,98915880520.0,20492528972.0,166796000000.0,27839851980.0,496034000000.0,632361000000.0,136327000000.0,0.044,1801215535491.46,-0.118
007770,2020.0,2.0,526500000.0,47556983219.0,17502247992.0,-177346232.0,17052523125.0,-1697963978.0,91173801068.0,130648000000.0,39474331604.0,0.041,33134405159.0462,0.147
007980,2020.0,2.0,1724804620.0,415470000000.0,457900000000.0,-8178596634.0,157734000000.0,-16299321944.0,169312000000.0,729053000000.0,559741000000.0,0.071,101260385335.28,0.188
008250,2020.0,2.0,2141905400.0,100946000000.0,150637000000.0,3351058042.0,69940316521.0,1896190108.0,182062000000.0,426917000000.0,244855000000.0,0.059,85211364511.4646,0.889
008370,2020.0,2.0,1710000000.0,40892805700.0,6064011286.0,1760099220.0,15664589064.0,3163397652.0,73903166523.0,83452859742.0,9549693219.0,0.035,47159953092.321,0.111
008500,2020.0,2.0,0.0,25040325553.0,16598793766.0,-1678964768.0,5247299010.0,-2836127441.0,26901371520.0,54000165286.0,27098793766.0,0.073,16019993985.024,0.566
009070,2020.0,2.0,1420873325.0,126337000000.0,108686000000.0,5542046637.0,115209000000.0,-40734466.0,199331000000.0,443836000000.0,244505000000.0,0.044,62700021014.8241,0.051
009140,2020.0,2.0,332578250.0,46743662567.0,3353500938.0,487116199.0,7171576709.0,1295445336.0,55420509287.0,59280400558.0,3859891271.0,0.032,28588545577.1302,0.158
009160,2020.0,2.0,3650478106.0,285808000000.0,221413000000.0,4429269126.0,87102043035.0,4834888285.0,437986000000.0,680857000000.0,242872000000.0,0.033,155068071316.437,0.113
009620,2020.0,2.0,825400000.0,140603000000.0,180408000000.0,1869847801.0,70108948543.0,107858685.0,52953284136.0,290347000000.0,237393000000.0,0.065,34989079097.7004,0.009
009780,2020.0,2.0,1056000000.0,70859043625.0,61055798853.0,3856106006.0,40673855106.0,3072561523.0,95129818822.0,165578000000.0,70447712273.0,0.036,75768088166.4,0.02
010100,2020.0,2.0,1522521000.0,351627000000.0,341250000000.0,-5621326993.0,154794000000.0,1051938766.0,230353000000.0,639224000000.0,408870000000.0,0.088,62271070617.6,1.071
010240,2020.0,2.0,1848404400.0,56516193975.0,22223225501.0,4014028580.0,29311150589.0,6108604088.0,70243806395.0,102912000000.0,32668304310.0,0.052,49167511864.6718,0.377
011690,2020.0,2.0,0.0,56024480251.0,67942713695.0,-1164019196.0,18129513212.0,-46785725670.0,44347615598.0,113198000000.0,68850396702.0,0.0,219445116928.0,0.0
011700,2020.0,2.0,476789265.0,60626645959.0,7531588325.0,890214433.0,12306189632.0,1125819361.0,81369875485.0,91926485030.0,10556609545.0,0.034,39746486557.377,0.017
012200,2020.0,2.0,1197131955.0,144434000000.0,77442784773.0,-2681176247.0,81507389789.0,7703288654.0,191512000000.0,279445000000.0,87932728790.0,0.045,43564759284.2936,0.239
012320,2020.0,2.0,1140154500.0,233980000000.0,75960262533.0,4106150442.0,75210122138.0,3537227990.0,419362000000.0,600645000000.0,181282000000.0,0.043,65984128475.0906,0.13
012450,2020.0,2.0,17380773402.0,5460470000000.0,4162530000000.0,70176709175.0,1192690000000.0,42321999962.0,2857450000000.0,9710100000000.0,6852650000000.0,0.053,1245498097332.34,0.18
012610,2020.0,2.0,2034338250.0,275212000000.0,217711000000.0,722360425.0,71459554500.0,-873752026.0,234283000000.0,507693000000.0,273410000000.0,0.054,404511123731.104,0.483
013120,2020.0,2.0,15437377000.0,835713000000.0,108892000000.0,47085424374.0,152053000000.0,68751355887.0,824452000000.0,951106000000.0,126653000000.0,0.033,298304215980.973,-0.005
013570,2020.0,2.0,5181961650.0,436126000000.0,234323000000.0,7784736289.0,168339000000.0,9498566502.0,479138000000.0,795847000000.0,316708000000.0,0.039,98566949274.7026,0.006
013870,2020.0,2.0,572168400.0,208042000000.0,156771000000.0,-8751719782.0,90419660516.0,-7905126341.0,226384000000.0,476221000000.0,249837000000.0,0.057,101083154879.025,0.366
014440,2020.0,2.0,2020000000.0,72438427397.0,30096507211.0,-675938860.0,24199310327.0,-918836820.0,144029000000.0,175603000000.0,31573917015.0,0.038,53699997696.0,0.156
014470,2020.0,2.0,1055409460.0,76524451478.0,53265908108.0,-1192167700.0,78380572652.0,-3825322860.0,177898000000.0,248719000000.0,70821334257.0,0.058,130313230077.515,0.172
014530,2020.0,2.0,5386911840.0,115743000000.0,79482023540.0,3870491007.0,148086000000.0,7364322552.0,171278000000.0,295654000000.0,124375000000.0,0.042,104956926372.45,0.025
014820,2020.0,2.0,12864186474.0,450812000000.0,323762000000.0,27478331478.0,274228000000.0,32101224122.0,598982000000.0,1209350000000.0,610373000000.0,0.042,610265738206.347,0.04
014830,2020.0,2.0,10667811600.0,461813000000.0,257510000000.0,31676179475.0,232227000000.0,41706116959.0,738471000000.0,1096080000000.0,357611000000.0,0.032,328133033767.828,0.173
015710,2020.0,2.0,2655651520.0,67931004678.0,19999774693.0,3150365289.0,29290958396.0,2012319882.0,117237000000.0,144893000000.0,27656341507.0,0.046,93086978388.0453,0.341
015760,2020.0,2.0,67011000000.0,20211900000000.0,23327200000000.0,389810000000.0,13072500000000.0,256460000000.0,68960000000000.0,201225000000000.0,132265000000000.0,0.031,12518301034682.2,-0.007
015860,2020.0,2.0,6724268200.0,577013000000.0,427066000000.0,5325694852.0,209111000000.0,11270038496.0,517939000000.0,1240870000000.0,722928000000.0,0.057,223297503213.836,0.427
016450,2020.0,2.0,22691082750.0,1061650000000.0,963719000000.0,8896598333.0,665958000000.0,11555364760.0,569985000000.0,1764400000000.0,1194410000000.0,0.047,169400238357.695,-0.036
017040,2020.0,2.0,650064225.0,86837439628.0,43344064962.0,1603274223.0,35733373287.0,2087689660.0,108519000000.0,158348000000.0,49828506794.0,0.046,81257989475.9358,0.132
017250,2020.0,2.0,2054546700.0,45418206437.0,40043515143.0,-5714433095.0,13972715358.0,-8232799245.0,54372696122.0,104409000000.0,50036006806.0,0.044,37671370020.1499,-0.078
018120,2020.0,2.0,8933981400.0,60487829957.0,14577507881.0,5643724361.0,29575762599.0,8298200907.0,78762390598.0,96787741023.0,18025350425.0,0.028,196647289771.386,0.102
019010,2020.0,2.0,1206000000.0,86373142604.0,220717000000.0,2770269680.0,13323997584.0,4367643105.0,294022000000.0,582096000000.0,288074000000.0,0.052,68685046613.3333,0.161
019540,2020.0,2.0,0.0,85992228033.0,216378000000.0,-5127656795.0,35169558765.0,-7633085050.0,111947000000.0,336016000000.0,224069000000.0,0.073,44999966124.2182,0.583
019990,2020.0,2.0,470970850.0,19910162079.0,2524593129.0,1131735270.0,7018799170.0,1451931831.0,40215724262.0,43036224485.0,2820500223.0,0.059,34438948678.8701,0.068
020760,2020.0,2.0,0.0,23402243164.0,75430572559.0,-8333184402.0,13190144715.0,-15804669246.0,34481822011.0,118421000000.0,83938773971.0,0.05,118002057216.0,0.107
021050,2020.0,2.0,464565100.0,92773920877.0,99427207992.0,1867077858.0,53076014807.0,-121320759.0,111440000000.0,219894000000.0,108454000000.0,0.076,195832726543.284,0.268
021650,2020.0,2.0,406252225.0,67794851713.0,54593918351.0,2849061051.0,37408745657.0,5751993829.0,62561919747.0,131462000000.0,68900556054.0,0.051,39404813799.9182,0.134
023160,2020.0,2.0,2586724200.0,272904000000.0,24113053167.0,103503263.0,59889947174.0,212555819.0,434107000000.0,473032000000.0,38925278270.0,0.043,193714864968.788,0.204
023410,2020.0,2.0,10986378600.0,396072000000.0,647359000000.0,48166948796.0,375723000000.0,51440813401.0,827400000000.0,4423720000000.0,3596320000000.0,0.039,281411593709.037,0.073
023600,2020.0,2.0,2014723625.0,137809000000.0,65022212157.0,9158581702.0,91133083369.0,19958518532.0,409725000000.0,550240000000.0,140514000000.0,0.031,119172935264.303,0.013
023900,2020.0,2.0,2016000000.0,65298576891.0,19387127247.0,1737310856.0,27511589617.0,3584336973.0,149395000000.0,178075000000.0,28679279265.0,0.073,308699987968.0,0.821
024890,2020.0,2.0,411156350.0,64287889027.0,46965140383.0,-846861534.0,22926406203.0,172795415.0,79829340147.0,137351000000.0,57522045566.0,0.068,65998692225.9692,0.723
025880,2020.0,2.0,236777025.0,49643253397.0,39857903377.0,221833328.0,16490788203.0,593087668.0,52678367449.0,102459000000.0,49780948693.0,0.057,30088552016.8421,0.165
029530,2020.0,2.0,9832209000.0,752241000000.0,52261559126.0,-7582969173.0,82352585011.0,-8777457073.0,853516000000.0,922322000000.0,68806100384.0,0.042,245448625403.803,0.034
030520,2020.0,2.0,0.0,271283000000.0,106012000000.0,27428505637.0,110614000000.0,19548101159.0,364405000000.0,695456000000.0,331052000000.0,0.06,374786070635.789,0.453
031440,2020.0,2.0,2903465690.0,286890000000.0,272840000000.0,2446867844.0,307154000000.0,-4192183367.0,308615000000.0,858968000000.0,550352000000.0,0.042,201368724617.318,0.086
031510,2020.0,2.0,496800000.0,82039514648.0,94954279787.0,3775695221.0,27016249984.0,2006401007.0,110973000000.0,211211000000.0,100238000000.0,0.051,42840013143.6242,0.117
031980,2020.0,2.0,531746700.0,94951966102.0,18726495530.0,-250386637.0,11030711354.0,50588146794.0,190148000000.0,235806000000.0,45658051882.0,0.039,149642930314.898,0.111
032190,2020.0,2.0,61618172741.0,28969100000000.0,27487100000000.0,336374000000.0,973558000000.0,234448000000.0,2860880000000.0,33111000000000.0,30250100000000.0,0.072,480665233310.476,1.213
033290,2020.0,2.0,4391456350.0,185990000000.0,86793219284.0,23407393671.0,115734000000.0,31121417752.0,264813000000.0,368632000000.0,103819000000.0,0.046,306051624844.728,0.24
033500,2020.0,2.0,5859393980.0,171677000000.0,142663000000.0,11071808572.0,99210732760.0,7858158241.0,99438031127.0,293449000000.0,194011000000.0,0.051,258509346567.972,0.542
033640,2020.0,2.0,6233334540.0,152846000000.0,131638000000.0,-7038066693.0,73447950479.0,-9559430888.0,184424000000.0,639133000000.0,454710000000.0,0.042,661799367475.2,-0.019
033780,2020.0,2.0,556952000000.0,6590730000000.0,1968090000000.0,394731000000.0,1318840000000.0,293458000000.0,8689580000000.0,11028200000000.0,2338580000000.0,0.025,10464909185123.1,0.095
033830,2020.0,2.0,1512570384.0,86458366063.0,6958805707.0,968778040.0,8735654813.0,936021144.0,109970000000.0,118798000000.0,8827824847.0,0.051,76799926432.2086,0.007
034590,2020.0,2.0,5152498750.0,149766000000.0,72253270282.0,200443819.0,96321891928.0,4091660946.0,183905000000.0,344972000000.0,161067000000.0,0.021,104775448924.415,0.046
036190,2020.0,2.0,7800000000.0,203831000000.0,52043594377.0,20392532655.0,90896816916.0,29724816084.0,250781000000.0,309437000000.0,58656086194.0,0.026,153899813239.669,-0.028
036530,2020.0,2.0,7577903000.0,1301070000000.0,434697000000.0,24890440405.0,318576000000.0,14175069141.0,1634200000000.0,2267520000000.0,633319000000.0,0.037,249449228896.865,0.237
036580,2020.0,2.0,1750941800.0,532090000000.0,698014000000.0,15723856028.0,339798000000.0,10736299533.0,310836000000.0,1057010000000.0,746176000000.0,0.065,221102147973.289,0.911
036800,2020.0,2.0,4312050120.0,578898000000.0,436983000000.0,9273534569.0,126102000000.0,12531770448.0,239682000000.0,680415000000.0,440733000000.0,0.048,257000054657.969,0.02
036890,2020.0,2.0,3992858200.0,170296000000.0,111152000000.0,4003722244.0,69859020226.0,1411590901.0,144927000000.0,274610000000.0,129683000000.0,0.054,175586522747.958,0.623
037330,2020.0,2.0,4373656374.0,143060000000.0,228760000000.0,8360138100.0,169880000000.0,5954178557.0,197647000000.0,447099000000.0,249452000000.0,0.039,73507737900.2933,0.219
037370,2020.0,2.0,40837839.0,36025570695.0,37412893554.0,101134224.0,9682113609.0,-1918756562.0,33965838605.0,105320000000.0,71353795440.0,0.056,74864745228.7844,0.188
037760,2020.0,2.0,891683590.0,65287061608.0,51111403029.0,-519024352.0,23137616645.0,-12672627.0,84329831379.0,152512000000.0,68181992925.0,0.046,65805025068.866,0.252
038010,2020.0,2.0,748439910.0,83295130231.0,86671812603.0,-196096284.0,29617447473.0,-25496084.0,75550905074.0,176662000000.0,101111000000.0,0.067,38700023944.6961,0.369
038110,2020.0,2.0,841720720.0,213171000000.0,442964000000.0,-4163621686.0,291389000000.0,-2695510117.0,109286000000.0,619602000000.0,510316000000.0,0.059,47172941197.6327,0.237
038540,2020.0,2.0,10944855200.0,2415540000000.0,2395680000000.0,33805867192.0,114692000000.0,30040365483.0,648401000000.0,3381200000000.0,2732800000000.0,0.052,339715742295.167,0.025
038620,2020.0,2.0,0.0,20215362567.0,1195920429.0,676422464.0,7091074803.0,1555587701.0,41268291314.0,43052412382.0,1784121068.0,0.048,39344623343.4834,0.156
038680,2020.0,2.0,1772546520.0,136550000000.0,86399902841.0,-1855045399.0,57541093061.0,-3919052434.0,71674460603.0,163745000000.0,92070987594.0,0.049,116949514513.067,0.125
039030,2020.0,2.0,1847504700.0,280423000000.0,67959568158.0,15637478896.0,85510283757.0,10736420609.0,410858000000.0,479164000000.0,68306027793.0,0.052,1164198250539.57,0.378
039290,2020.0,2.0,226940515.0,29731195441.0,13829326272.0,-503580782.0,29290315801.0,201555101.0,55160003244.0,73159594776.0,17999591532.0,0.055,55206698522.0339,0.065
039420,2020.0,2.0,1328636640.0,15687723392.0,5218418974.0,2135227229.0,9507340555.0,1814719899.0,36933038248.0,45177579546.0,8244541298.0,0.054,51449541450.4397,0.238
039440,2020.0,2.0,3762848000.0,160539000000.0,83217377845.0,5677027116.0,80004970106.0,8386619793.0,171671000000.0,258924000000.0,87253260576.0,0.052,235867360460.8,0.24
039570,2020.0,2.0,5761000000.0,209170000000.0,80811775602.0,4736585737.0,82547630614.0,5518288663.0,159003000000.0,241142000000.0,82139168055.0,0.034,205064875858.485,0.12
040420,2020.0,2.0,5701823400.0,17457908565.0,18994159260.0,2936731430.0,20490754972.0,2606167831.0,60027087643.0,105059000000.0,45031746254.0,0.02,91870349754.1416,-0.056
040910,2020.0,2.0,2473086150.0,176695000000.0,70959273599.0,15646148864.0,73679612957.0,19255541417.0,165231000000.0,246847000000.0,81616152547.0,0.051,242812619097.169,-0.012
041520,2020.0,2.0,1218739600.0,205905000000.0,65200372708.0,6255963228.0,67031193205.0,9015993446.0,213009000000.0,292209000000.0,79200903569.0,0.056,67769338293.8483,1.062
